,,,17,"User selects the ""Save & Next"" button.",,"User is directed to the ""Edit Listing"" page, all of the updated information is visible in the modules.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Debt Offering with the status ""Initiated"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,User logs out and then logs back in to the Marketplace.,,"User successfully logs back in and all previously edited and saved Supporting documents, Pitch Deck Marketing Materials, and Leadership Info are visible and match the values captured during the edit of the offering.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Equity Offering SDO-7,,"Fail Mobile, Fail Tablet, Not Passing All Test States",,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,,,,,,,,
SEO-7 ,User is a sponsor who has an Debt Offering already approved and published on the marketplace. User attempts to edit their offering and is met with errors. User is unable to edit their offering.,User has previously created an Debt Offering and that offering has been approved and published by an admin. User is logged in and at the dashboard.,1,"User clicks the ""Eye"" icon on their published Debt offering",,User is directed to the Offering Details page and all information is correct for the offering,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,"Fail Mobile, Fail Tablet, Not Passing All Test States"
,,,2,"User clicks the ""back"" arrow in the browser",,"User is directed to the ""Sponsor Dashboard""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User locates their Debt offering with the previously entered name on the Dashboard and selects the ""Edit"" button.","""SDO-1 Offering Name""","User is directed to the ""Edit Listing"" page where they can see their existing offering information in three modules. User can see a warning ""This offering is published"" If modifications are required, please contact our supoort team.""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User hovers over the ""lock"" button on the ""Offer Details"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,No tool tip for mobile and tablet,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/396,
,,,5,"User hovers over the ""lock button on the ""Offer Terms"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,,,
,,,6,"User hovers over the ""lock"" button on the ""Duration"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,,,
,,,7,"User hovers over the ""lock"" button on the ""Supporting Documents"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,,,
,,,8,"User hovers over the ""lock"" button on the ""Marketing Materials"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,,,
,,,9,"User hovers over the ""lock"" button on the ""Leadership Info"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Pass Desktop, Fail Mobile, Fail Tablet",,,,
,,,10,"User selects the ""Contact  our Support team"" button.",,User sees email modal open to Support@invessio.com,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User clicks the ""X"" button on the email modal",,"User sees email modal close and remains on the ""Edit offering"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Equity Offering with the original ""Offering Name"", it's listed as ""published"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Invite User SIU-1,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
SIU-1,"User ""A"" is a Sponsor who wants to invite user ""B"" a new user to Invessio. Happy Path test.","User ""A"" has completed all account creation steps and has a complete profile. User  ""A"" has the relevent information needed of the individual they would like to invite.",1,"User ""A"" is on the ""Dashboard"" page and selects the Profile Drop Down on the top right of the header. ",,"User ""A"" sees Profile drop down opens without error. ","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,Keyboard is overlapping email field,,Manual Testing Complete
,,,2,"User ""A"" selects ""Send Invitation"".",,"User ""A"" sees ""Invite"" modal opens with ""Invite Investors, Advisors and other Sponsors to Invessio""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User ""A"" enters a valid email into the ""Email Address Field. ","""fullstackqa+SIU1@gmail.com""","User ""A"" sees screen reflect entered information without error.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User ""A"" selects ""Invite Now"".",,"User ""A"" sees confirmation that email sent, modal closes and user remains on Dashboard.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User ""B"" opens email client",,"User ""B"" sees email from Invessio Marketplace","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User ""B"" clicks open email from Invessio Marketplace",,"User ""B"" sees Invitation to join Invessio Marketplace","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User ""B"" clicks the ""Join Invessio"" link",,"User ""B"" is directed to the Invessio marketplace ""Create an account"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/373,
Sponsor Invite User SIU-2,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
SIU-2,"User ""A"" is an Sponsor who wants to invite a new user ""B"" to Invessio. User ""A"" enters all potential information with invalid data then is met with error messages. User then enters valid data and is able to invite the new user ""B"". Negative path test.  ",User has completed all account creation steps and has a complete profile. User is met with errors but makes corrections and sends invite succesfully,1,"User ""A"" is on the ""Dashboard"" page and selects the Profile Drop Down on the top right of the header. ",,"User ""A"" sees Profile Drop Down opens without error. ","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,Keyboard is overlapping email field,,Manual Testing Complete
,,,2,"User ""A"" selects ""Send Invitation"".",,"User ""A"" sees ""Invite"" modal opens with ""Invite Investors, Advisors and other Sponsors to Invessio""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User ""A"" selects ""Invite Now"".",,"User ""A"" sees error message ""Please enter a valid email"" ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User ""A"" enter an invalid email into the ""Email Address Field","""Test@""","User ""A"" sees screen reflects entered information without error.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User ""A"" selects ""Invite Now"".",,"User ""A"" sees error message ""Please enter a valid email"" or similar","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User ""A"" enters a valid email into the ""Email Address Field. ","""fullstackqa+SIU2@gmail.com""","User ""A"" sees screen reflects entered information without error.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User ""A"" selects ""Invite Now"".",,"User ""A"" sees confirmation that email sent, modal closes and user remains on Dashboard.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User ""B"" opens email client",,"User ""B"" sees email from Invessio Marketplace","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User ""B"" clicks open email from Invessio Marketplace",,"User ""B"" sees Invitation to join Invessio Marketplace","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User ""B"" clicks the ""Join Invessio"" link",,"User ""B"" is directed to the Invessio marketplace ""Create an account"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/373,
Sponsor Invite User SIU-3,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
SIU-3,User is a Sponsor who wants to send an invite to the Invessio platform. The email entered already has an Invessio account and the user is met with error messages.  Negative path test.  ,User has completed all account creation steps and has a complete profile. User is met with errors but makes corrections and sends invite succesfully,1,"User is on the ""Dashboard"" page and selects the Profile Drop Down on the top right of the header. ",,User sees Profile Drop Down opens without error. ,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects ""Send Invitation"".",,"User sees ""Invite"" modal opens with ""Invite Investors, Advisors and other Sponsors to Invessio""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User enters an email into the ""Email Address"" Field that already exists in the Marketplace.",fullstackqa+SU2@gmail.com,"User sees error message ""An invitation for this email address already exists."" ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User enters a valid email into the ""Email Address Field. ","""fullstackqa+SIU3@gmail.com""",User sees screen reflects entered information without error.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User selects ""Invite Now"".",,"User sees confirmation that email sent, modal closes and user remains on Dashboard.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Dashboard SD-1,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SR-1 test user: ####,,,,,,,
SD-1,User is a Sponsor who wants to connect with an Invessio Specialist,User is logged in as a Sponsor and has reached the Sponsor Dashboard user wants to connect with the Invessio team.,1,"User clicks the ""Connect with a Specialist"" button.",,User sees modal open with form to contact Specialist.,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,User clicks an available date from the data.,21,User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks into the ""Time zone"" dropdown.",GMT-06:00 America/Dever (MDT),User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,User clicks an available time from data.,2:00 PM,User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User clicks ""Select"" on the time.",,"User sees selection was indicated with no errors and they are directed to the ""Enter Details"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User clicks into the ""First Name"" box.",,"User sees curser in ""First Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,User enters First Name.,"""Firstname""",User sees first name is in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User clicks into the ""Last Name"" box.",,"User sees curser in ""Last Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,User enters Last name.,"""Last'name""",User sees last name is in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10," User clicks into the ""Phone"" box.",,"User sees curser in the ""Phone"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,User enters phone number.,"""801-123-4567""",User sees phone number in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User clicks into the ""Email"" box.",,"User sees curser in the ""Email"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,User enters email.,"""test@test.com""",User sees email in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User clicks ""Add Guest"".",,User sees Guest section open.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User Clicks into the ""Name"" box.",,"User sees curser in the ""Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,User enters name of guest.,"""Guest Name""","User sees name in ""Guest name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User clicks into the ""Guest Email"" box.",,"User sees curser in the ""Guest Email"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,User enters guest email.,"""guesttest@test.com""",User sees email in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User clicks the ""trash can"".",,User sees guest information disappear and all other details remain.,"Pass Desktop, Pass Mobile, Pass Tablet",,Modal not sized properly,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/424,
,,,20,"User clicks ""Schedule Call"".",,User sees indicator pop up with time and date of call.,"Pass Desktop, Pass Tablet, Pass Mobile",,"Not able to see ""Schedule call"" button unless user chooses to open in a new browser instead of the modal. ",https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/188,
Sponsor Dashboard SD-2,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SR-1 test user: ####,,,,,,,
SD-2,User is a Sponsor who wants to connect with an Invessio Specialist,User is logged in as a Sponsor and has completed their account. User reached the my account section on the Sponsor Dashboard user wants to connect with the Invessio team. User tries to submit for a call without adding required information. User is met with errors until they are corrected.,1,"User clicks the ""Get Assistance Listing Your Offering"" button.",,User sees modal open with form to contact Specialist.,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,User clicks an available date from the data.,21,User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks into the ""Time zone"" dropdown.",GMT-06:00 America/Dever (MDT),User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,User clicks an available time from data.,2:00 PM,User sees selection was indicated with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User clicks ""Select"" on the time.",,"User sees selection was indicated with no errors and they are directed to the ""Enter Details"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User clicks ""Schedule Call"" button",,"User sees error message ""First Name is required"" Last Name is required"" Phone is required"" Email is required""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User clicks into the ""First Name"" box.",,"User sees curser in ""First Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,User enters First Name.,"""Firstname""","User sees first name is in box error message ""First Name is required"" disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User clicks into the ""Last Name"" box.",,"User sees curser in ""Last Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,User enters Last name.,"""Last'name""","User sees last name is in box error message ""Last Name is required"" disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11," User clicks into the ""Phone"" box.",,"User sees curser in the ""Phone"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,User enters phone number.,"""801-123-4567""","User sees phone number in box error message ""Phone is required"" disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User clicks into the ""Email"" box.",,"User sees curser in the ""Email"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,User enters email.,"""test@test.com""","User sees email in box error message ""Email is required"" disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User clicks ""Add Guest"".",,User sees Guest section open.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User Clicks into the ""Name"" box.",,"User sees curser in the ""Name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,User enters name of guest.,"""Guest Name""","User sees name in ""Guest name"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User clicks into the ""Guest Email"" box.",,"User sees curser in the ""Guest Email"" box.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,User enters guest email.,"""guesttest@test.com""",User sees email in box with no errors.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User clicks the ""trash can"".",,User sees guest information disappear and all other details remain.,"Pass Desktop, Pass Mobile, Pass Tablet",,Modal not sized properly,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/424,
,,,21,"User clicks ""Schedule Call"".",,User sees indicator pop up with time and date of call.,"Pass Desktop, Pass Mobile, Pass Tablet",,"Not able to see ""Schedule call"" button unless user chooses to open in a new browser instead of the modal. ",https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/188,
Sponsor Dashboard Profile SDP-1,,"Fail Desktop, Fail Mobile, Fail Tablet, Not Passing All Test States",,BLOCKED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to Code,Comments,Bug report,
,,,**Automation Only**,User has completed SR-1 test user: ####,,,,,,,
SDP-1,User is on the Sponsor dashboard page and is utilizing the profile dropdown ,User is logged into Invessio Marketplace at the Profile dropdown,1,"User clicks the ""Profile dropdown"" on the right side of the header.",,"User sees ""Profile dropdown"" open.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,"Fail Desktop, Fail Mobile, Fail Tablet, Not Passing All Test States"
,,,2,"User selects ""Manage Profile"" from the ""Profile dropdown"".",,User is directed to the My account section of the dashboard.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks the ""Profile dropdown"" on the right side of the header.",,"User sees ""Profile dropdown"" open.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User selects ""Find new Investments"" from the ""Profile dropdown"".",,User is directed to the Offering Archives page.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User clicks the ""Profile dropdown"" on the right side of the header.",,"User sees ""Profile dropdown"" open.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User selects ""Send Invitation"" from the ""Profile dropdown"".",,"""Invite"" pop up opens.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User clicks the ""X"" button on the email modal",,"User remains on Offering Archives page with ""Profile dropdown"" open","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User clicks ""Legal"" from the drop down.",,User is directed to the terms and conditions.,"Fail Desktop, Fail Mobile, Fail Tablet",,Not able to test user is taken to a placeholder page,,
,,,9,"User clicks the ""Profile dropdown"" on the right side of the header.",,"User sees ""Profile dropdown"" open.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User clicks the ""Log Out"" button.",,User is asked if they would like to log out.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,User is clicks the email of the account they would like to log out of.,test@test.com,User sees selection was made and is directed to the Invessio Marketplace homepage.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Dashboard Watchlist SDW-1,,Manual Testing Complete,,SCRIPTED,,,"Execution start date: 01/07
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to Code,Comments,Bug report,
,,,**Automation Only**,User has completed SR-1 test user: ####,,,,,,,
SDW-1,User is a Sponsor on the dashboard searching for the latest deals ,"User is logged in and on the Sponsor dashboard under the ""Latest Deals on the platform"" Searching for the latest offerings.",1,"User clicks ""Quick View"" button of one of the Offerings listed.",,"The ""Quick View"" expands the offer and user is able to see more information about offer.","Pass Desktop, Pass Mobile, Pass Tablet",SCRIPTED,,,Manual Testing Complete
,,,2,"User clicks the ""Collapse"" button.",,"The ""Quick View"" expanded offer closes and the user stays on the dashboard.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks the ""View Offer"" button of the same Offering.",,"User is directed to the ""Offering Details page for the selected offer and is able to see all expected information about matching offer","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User clicks the ""back"" button on the browser.",,User is directed back to the dashboard ,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User navigates back to the latest offerings and finds the same offering. User then clicks the ""Heart"" button on that Offering.",,"User can see the ""heart"" icon is selected, and the offer is added the users ""Watchlist"" on the dashboard","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User scrolls to the ""My watchlist"" section.",,"User can see the previously selected offering in the ""Watchlist""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User clicks the ""Quick View"" button.",,"The ""Quick View"" expands the offer and user is able to see more information about offer.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User clicks the ""Collapse"" button.",,"The ""Quick View"" expanded offer closes and the user stays on the dashboard.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User clicks the ""View Offer"" button of the same Offering.",,"User is directed to the ""Offering Details page for the selected offer and is able to see all expected information about matching offer","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User clicks the ""back"" button on the browser.",,User is directed back to the dashboard ,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Multi User SMU-1,,Not Passing All Test States,,BLOCKED,,,"Execution start date: 01/07
Execution completion:",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Steps Expected Results,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
SMU-1,User is a Sponsor who wants to add an Investor account. This is a Happy path test.,"User is logged in as a Sponsor and has completed their account setup. User is on the Sponsor dashboard under the ""My Account"" section. User wants to add an Investor account.",1,"User clicks the ""Add Investor"" button",,"User is directed to the ""Investor Identity"" page","Pass Desktop, Pass Mobile",BLOCKED,,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/383,Not Passing All Test States
,,,2,"User clicks into the ""First Name"" field",,"User sees previously entered First Name from SponsorAccount in the  ""First Name"" field","Pass Desktop, Pass Mobile",,,,
,,,4,"User enters middle name in the ""Middle Name"" field","""Middle-test1""","User can see middle name in the ""Middle Name"" field","Pass Desktop, Pass Mobile",,,,
,,,5,"User clicks into the ""Last Name"" field",,"User sees previously entered Last Name from Sponsor Account in the ""Last Name"" field","Pass Desktop, Pass Mobile",,,,
,,,6,"User enters a valid date of birth into the ""Date of Birth"" field","""02/01/2001""","User sees the date of birth in the ""Date of Birth"" field","Pass Desktop, Pass Mobile",,,,
,,,7,"User clicks into the ""Mobile Number"" field",,"User sees previously entered Mobile Number from Sponsor Account in the ""Mobile Number"" field","Pass Desktop, Pass Mobile",,,,
,,,8,"User clicks into the ""Address"" field",,"User sees previously entered Address from Sponsor Account in the ""Address"" field","Pass Desktop, Pass Mobile",,,,
,,,9,"User enters Address 2 in the ""Address 2"" field","""003 -MultiA1I1 test""","User can see Address 2 in the ""Address 2"" field","Pass Desktop, Pass Mobile",,,,
,,,10,"User clicks into the ""Zip Code"" field",,"User sees previously entered Zip Code from Sponsor Account in the ""Zip Code"" field","Pass Desktop, Pass Mobile",,,,
,,,11,"User clicks into the ""City"" field",,"User sees previously entered City from Sponsor Account in the ""City"" field","Pass Desktop, Pass Mobile",,,,
,,,12,"User clicks into the ""State"" dropcode",,User sees previously selected State from Sponsor Account dropdown,"Pass Desktop, Pass Mobile",,,,
,,,13,"User makes selection from ""How do you plan to invest on Invessio"" buttons","""Qualified""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,14,"User makes selection from ""Accreditation Status"" buttons","""Yes""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,15,"User makes selection from ""Accredited via income/networth?","""Yes""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,16,"User makes selection from ""Accredited via professional status"" buttons","""No""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,17,"User clicks the ""Save & Next"" button",,"User is directed to the ""Lets Gather Your Business information"" page","Pass Desktop, Pass Mobile",,,,
,,,18,"User clicks into the ""Company Name"" field",,"User sees previously entered Company Name from Sponsor Account in the ""Company Name"" field","Pass Desktop, Pass Mobile",,,,
,,,19,"User makes selection from the ""Company Type"" dropdown","""LLC""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,20,"User enters EIN into the ""EIN"" field.","""00-1111222""","User is able to enter EIN in the ""EIN"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,21,"User enters Address into the ""Address"" field.","""004 -MultiA1I1 test""","User is able to enter Address into ""Address"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,22,"User enters Address 2 into the ""Address 2"" field","""004 -MultiA1I1 test 2""","User is able to enter Address 2 into ""Address 2"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,23,"User enters Zip Code into the ""Zip Code"" field.","""33322""","User is able to enter Zip Code into the ""Zip Code"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,24,"User enters City into the ""City"" field.","""TestComp AI-One""","User is able to enter City into the ""City"" field with no error","Pass Desktop, Pass Mobile",,,,
,,,25,"User makes selection from ""State"" dropdown","""ID""",User is able to make selection with no error,"Pass Desktop, Pass Mobile",,,,
,,,26,"User clicks the ""Save & Next"" button",,"User is directed to the ""Experience & Interests"" page","Pass Desktop, Pass Mobile",,,,
,,,27,"User selects option in the ""Investing Experience"" section.","""Limited""","User's selection in the ""Investing Experience"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,28,"User selects option in the ""Mutual Funds & ETFs"" section.","""Moderate""","User's selection in the ""Mutual Funds & ETFs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,29,"User selects option in the ""Commodities"" section.","""Extensive""","User's selection in the ""Commodities"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,30,"User selects option in the ""Real Estate"" section.","""Limited""","User's selection in the ""Real Estate"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,31,"User selects option in the ""Oil & Gas"" section.","""Moderate""","User's selection in the ""Oil & Gas"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,32,"User selects option in the ""DSTs"" section.","""Extensive""","User's selection in the ""DSTs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,33,"User selects options from ""Investing Interests""","""Growth, Income""",User can see selections are clicked,"Pass Desktop, Pass Mobile",,,,
,,,34,"User clicks the ""Save & Next"" button",,"User is directd to the ""Understanding Your Investment Profile"" page","Pass Desktop, Pass Mobile",,,,
,,,35,"User selects option in the ""Risk Tolerance"" section","""Low""","User's selection in the ""Risk Tolerance"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,36,"User selects option in the ""Investment liquidity needs"" section""","""Moderate""","User's selection in the ""Investment liquidity needs"" section displays.","Pass Desktop, Pass Mobile",,,,
,,,37,"User selects option in the ""Investment Length""","""< 3 years""","User's selection in the ""Investment Length"" section displays","Pass Desktop, Pass Mobile",,,,
,,,38,"User clicks the ""Save & Next"" button",,"User is directed to the ""Regulatory Disclosure"" page","Pass Desktop, Pass Mobile",,,,
,,,39,"User makes selection from ""Control Person"" section","""No""","User's selection in the ""Control Person"" section displays","Pass Desktop, Pass Mobile",,,,
,,,40,"User makes selection from ""Affiliation"" section","""No""","User's selection in the ""Affiliation"" section displays","Pass Desktop, Pass Mobile",,,,
,,,41,"User clicks the ""Save & Next"" button",,"User is directed to the ""Profile Picture"" page with previous Profile picture displayed.","Pass Desktop, Pass Mobile",,,,
,,,42,"User clicks the ""Save"" button",,"User is directed to the ""Sponsor Dashboard"" with all information saved.","Pass Desktop, Pass Mobile",,,,
,,,43,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously entered Investor Account information is visible and match the values captured during the multi user account creation.,"Pass Desktop, Pass Mobile",,,,
Sponsor Multi User SMU-2,,Not Passing All Test States,,BLOCKED,,,"Execution start date: 01/07
Execution completion:",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Steps Expected Results,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
